srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
24269,2013-02-10 12:37:18,5,219,,,219,15871,2,3.0,1,0.0,,4.26,15,84.0,0,18939,2,96,2,0,1,1,-25.7471,217.33,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,29263,2,2.5,1,0.0,,4.36,16,63.0,0,18939,2,96,2,0,1,1,-31.6827,208.76,0,,,,,,,,,,,,,1.0,1.0,25.0,,,,,,,0.0,0.0,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,35872,2,3.5,1,1.95,0.2951,4.13,6,65.0,0,18939,2,96,2,0,1,1,-19.9791,215.6,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,1,151.98,1
24269,2013-02-10 12:37:18,5,219,,,219,40211,4,4.5,0,1.79,,4.79,13,180.0,0,18939,2,96,2,0,1,1,-32.71,206.92,0,,,,,1.0,,,,,,,,-1.0,1.0,18.0,,,,,,,-1.0,0.0,18.0,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,45634,3,3.5,1,2.2,,4.35,27,149.0,0,18939,2,96,2,0,1,1,-27.6043,208.54,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,46464,3,5.0,1,1.79,,4.86,3,169.0,0,18939,2,96,2,0,1,1,-20.054000000000002,215.71,0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,49280,3,3.5,1,2.08,,4.63,25,106.0,0,18939,2,96,2,0,1,1,-36.4522,207.44,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,53438,3,4.0,1,0.0,,4.78,10,139.0,0,18939,2,96,2,0,1,1,-27.6892,215.88,0,,,,,,,,,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,64596,4,4.0,1,2.08,,5.19,19,179.0,1,18939,2,96,2,0,1,1,-32.5996,208.66,0,,,,,-1.0,,,,,,,,,,,,,,,,,,-1.0,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,88321,3,4.5,1,2.2,,4.92,20,199.0,0,18939,2,96,2,0,1,1,-37.0918,208.33,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,95570,3,4.5,1,0.69,,4.85,26,133.0,0,18939,2,96,2,0,1,1,-30.9727,220.91,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,96456,3,4.0,1,0.0,0.0667,4.66,4,89.0,0,18939,2,96,2,0,1,1,-26.4687,218.91,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,6.0,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,107399,3,3.5,1,1.1,,4.58,24,139.0,0,18939,2,96,2,0,1,1,-27.9289,209.47,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,107435,0,2.0,0,1.1,,4.63,7,45.0,0,18939,2,96,2,0,1,1,-19.9889,215.99,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,109103,4,4.0,1,2.4,,5.3,8,289.0,0,18939,2,96,2,0,1,1,-29.2458,212.63,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,112236,0,2.0,1,0.0,,4.77,28,60.0,0,18939,2,96,2,0,1,1,-26.0994,216.4,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,112398,2,3.0,1,0.69,,4.67,18,63.0,0,18939,2,96,2,0,1,1,-25.664,220.77,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,115503,3,4.0,1,2.3,,4.59,14,149.0,0,18939,2,96,2,0,1,1,-27.8903,208.26,0,,,,-1.0,0.0,10.0,,,,,,,,1.0,,,,,,,,-1.0,0.0,10.0,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,126612,3,4.5,1,2.4,,4.69,21,169.0,0,18939,2,96,2,0,1,1,-32.6433,207.62,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,133774,3,4.5,1,2.4,,5.13,9,235.0,0,18939,2,96,2,0,1,1,-37.5672,212.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24269,2013-02-10 12:37:18,5,219,,,219,137407,3,4.5,1,2.3,,5.01,12,144.0,0,18939,2,96,2,0,1,1,-37.022,208.3,0,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,231,3,4.0,1,1.1,0.0329,4.4,30,96.62,0,18825,1,4,1,0,1,0,,46.69,0,,,,0.0,0.0,,,,,,,,1.0,0.0,4.0,,,,,,,0.0,0.0,5.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,1448,3,3.0,1,1.95,0.0418,4.52,32,90.52,0,18825,1,4,1,0,1,0,,42.63,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,20.0,,,,,,,-1.0,0.0,20.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,5700,4,4.5,1,2.08,0.1103,5.47,6,243.08,0,18825,1,4,1,0,1,0,,44.59,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,10116,3,4.0,1,2.89,0.0777,4.9,10,120.02,0,18825,1,4,1,0,1,0,,45.33,0,,,,,,,,,,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,15107,3,3.5,1,2.2,0.051,4.75,4,108.83,1,18825,1,4,1,0,1,0,,42.98,0,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,15195,4,3.5,1,2.2,0.0537,4.81,20,161.72,0,18825,1,4,1,0,1,0,,42.91,0,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,-1.0,0.0,5.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,17588,3,5.0,1,1.61,0.0005,4.81,31,151.55,0,18825,1,4,1,0,1,0,,39.83,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,20013,4,4.0,1,2.94,0.1106,5.24,18,209.52,0,18825,1,4,1,0,1,0,,45.61,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,21534,3,4.5,1,2.89,0.0792,4.85,15,136.29,0,18825,1,4,1,0,1,0,,45.26,0,,,,,,,,,,,,,0.0,0.0,11.0,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,23648,3,4.0,1,2.4,0.0537,4.93,34,138.32,0,18825,1,4,1,0,1,0,,46.77,0,,,,,,,,,,,,,-1.0,0.0,12.0,,,,,,,-1.0,0.0,12.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,27812,3,4.0,1,1.61,0.0043,4.55,35,101.71,0,18825,1,4,1,0,1,0,,40.41,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,28.0,,,,,,,-1.0,0.0,28.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,31148,4,4.5,1,3.09,0.0564,5.14,2,151.55,0,18825,1,4,1,0,1,0,,46.11,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,40165,4,4.0,1,1.95,0.0151,4.96,29,147.48,0,18825,1,4,1,0,1,0,,39.87,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,46517,2,4.0,0,2.94,0.0836,4.8,7,87.47,0,18825,1,4,1,0,1,0,,45.74,0,,,,1.0,0.0,51.0,,,,,,,1.0,0.0,18.0,,,,,,,,1.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,52125,3,3.5,1,3.04,0.1156,4.98,13,111.88,0,18825,1,4,1,0,1,0,,45.76,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,55380,3,4.0,0,1.39,0.0314,4.61,14,71.2,0,18825,1,4,1,0,1,0,,46.6,0,,,,0.0,0.0,12.0,,,,,,,0.0,0.0,12.0,,,,,,,0.0,0.0,12.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,58948,3,5.0,1,1.79,0.0589,5.22,22,172.9,0,18825,1,4,1,0,1,0,,44.59,0,,,,,,,,,,,,,1.0,0.0,47.0,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,59973,3,4.0,1,1.39,0.0044,4.71,36,87.47,0,18825,1,4,1,0,1,0,,39.77,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,67250,3,4.0,1,2.94,0.0999,4.99,16,112.9,0,18825,1,4,1,0,1,0,,45.57,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,-1.0,0.0,3.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,73877,3,4.0,0,0.69,0.0164,4.6,33,79.33,0,18825,1,4,1,0,1,0,,43.01,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,2.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,83096,3,4.0,1,2.08,0.1034,4.86,9,147.48,0,18825,1,4,1,0,1,0,,44.62,0,,,,-1.0,0.0,10.0,,,,,,,-1.0,0.0,10.0,,,,,,,-1.0,0.0,10.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,85991,3,4.5,0,2.48,0.0115,5.26,3,134.26,0,18825,1,4,1,0,1,0,,44.99,0,,,,,,,,,,,,,,,,,,,,,,,,,1,151.71,1
24981,2013-01-10 15:55:10,14,100,,,100,88112,3,3.5,0,1.79,0.018000000000000002,4.62,21,92.55,0,18825,1,4,1,0,1,0,,39.72,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,-1.0,0.0,6.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,92226,3,3.5,1,3.0,0.1201,4.71,19,132.22,0,18825,1,4,1,0,1,0,,45.68,0,,,,0.0,0.0,5.0,,,,,,,-1.0,0.0,15.0,,,,,,,-1.0,0.0,15.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,93203,3,3.5,1,1.1,0.0166,4.81,25,132.22,0,18825,1,4,1,0,1,0,,42.44,0,,,,-1.0,0.0,9.0,,,,,,,-1.0,0.0,10.0,,,,,,,-1.0,0.0,10.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,96449,2,4.0,1,1.79,0.0058,4.49,24,70.18,0,18825,1,4,1,0,1,0,,40.65,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,99062,4,4.0,1,2.94,0.1032,4.95,8,212.57,0,18825,1,4,1,0,1,0,,45.3,0,,,,,,,,,,,,,0.0,0.0,14.0,,,,,,,0.0,0.0,14.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,99129,3,4.5,1,1.79,0.059000000000000004,5.01,27,151.55,0,18825,1,4,1,0,1,0,,44.59,0,,,,,,,,,,,,,-1.0,0.0,6.0,,,,,,,-1.0,0.0,6.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,103744,3,4.0,1,1.79,0.0451,4.84,28,105.78,0,18825,1,4,1,0,1,0,,42.67,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,103984,2,3.5,1,1.95,0.0429,4.96,12,106.79,0,18825,1,4,1,0,1,0,,44.51,0,,,,-1.0,0.0,4.0,,,,,,,-1.0,0.0,4.0,,,,,,,-1.0,0.0,4.0,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,116747,3,3.5,1,1.95,0.0712,4.62,1,80.35,0,18825,1,4,1,0,1,0,,42.66,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
24981,2013-01-10 15:55:10,14,100,,,100,128943,3,3.5,1,2.56,0.0104,4.6,26,80.35,0,18825,1,4,1,0,1,0,,46.58,0,,,,0.0,0.0,12.0,,,,,,,-1.0,0.0,3.0,,,,,,,-1.0,0.0,3.0,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,5005,4,4.0,0,2.48,0.2686,5.12,3,149.0,0,4628,1,30,2,0,1,1,,63.47,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,5578,3,4.5,1,2.56,0.1822,5.08,6,136.0,0,4628,1,30,2,0,1,1,,63.12,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,10027,0,0.0,0,0.69,,4.74,22,109.0,0,4628,1,30,2,0,1,1,,63.63,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,28327,3,3.0,1,2.08,0.0235,5.08,7,98.0,0,4628,1,30,2,0,1,1,,64.14,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,32514,0,2.5,0,1.79,0.0054,4.63,14,109.0,0,4628,1,30,2,0,1,1,,62.97,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,38903,3,4.5,0,1.95,,5.3,16,120.0,0,4628,1,30,2,0,1,1,,62.71,1,,,,,1.0,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,42753,3,4.0,0,2.08,0.1712,4.97,4,110.0,0,4628,1,30,2,0,1,1,,63.1,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,49655,0,4.5,0,0.0,,4.38,21,59.0,0,4628,1,30,2,0,1,1,,67.11,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,74184,4,5.0,1,1.1,,5.47,18,148.0,0,4628,1,30,2,0,1,1,,62.27,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,75327,0,3.5,0,1.61,,4.74,24,81.0,0,4628,1,30,2,0,1,1,,63.39,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,79280,0,3.0,0,0.69,,5.03,20,59.0,0,4628,1,30,2,0,1,1,,62.7,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,87168,0,4.0,0,1.61,0.0352,4.63,10,112.0,0,4628,1,30,2,0,1,1,,63.05,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,99077,0,0.0,0,1.1,,5.03,25,87.0,0,4628,1,30,2,0,1,1,,60.92,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,106061,0,4.5,0,2.89,0.1006,4.63,8,119.0,0,4628,1,30,2,0,1,1,,63.24,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,107830,0,4.0,0,2.89,0.0855,4.63,9,122.0,0,4628,1,30,2,0,1,1,,63.27,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,118220,3,4.5,1,1.61,0.0136,4.94,1,99.0,0,4628,1,30,2,0,1,1,,64.21,1,,,,,,,,,,,,,-1.0,0.0,15.0,,,,,,,,,,1,,0
24996,2012-11-01 18:56:16,5,219,,,219,124421,0,4.0,0,1.61,0.0107,4.63,13,89.0,0,4628,1,30,2,0,1,1,,63.19,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,128808,3,0.0,1,0.0,,4.94,19,150.0,0,4628,1,30,2,0,1,1,,60.14,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,129540,2,2.5,0,2.2,0.1793,4.89,2,86.0,0,4628,1,30,2,0,1,1,,63.11,1,,,,,,,,,,,,,-1.0,0.0,6.0,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,131233,0,4.0,0,2.77,0.0909,4.67,15,89.0,0,4628,1,30,2,0,1,1,,63.19,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
24996,2012-11-01 18:56:16,5,219,,,219,139717,0,4.0,0,2.77,0.0786,4.6,12,62.0,0,4628,1,30,2,0,1,1,,63.36,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25061,2013-05-12 14:54:13,5,219,,,219,34440,3,3.5,1,2.89,0.1298,4.61,3,105.0,0,5562,1,110,3,0,2,1,,197.73,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25061,2013-05-12 14:54:13,5,219,,,219,44173,3,4.0,1,1.79,0.0772,4.74,4,105.0,0,5562,1,110,3,0,2,1,,199.82,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25061,2013-05-12 14:54:13,5,219,,,219,65147,3,4.5,1,2.94,0.1408,4.54,1,98.0,0,5562,1,110,3,0,2,1,,197.67,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25061,2013-05-12 14:54:13,5,219,,,219,79217,3,4.0,0,2.3,0.1889,4.48,2,92.0,0,5562,1,110,3,0,2,1,,197.81,0,,,,,,,,,,,,,,,,,,,,,,,,,1,106.92,1
25061,2013-05-12 14:54:13,5,219,,,219,99697,3,4.5,1,1.79,0.0447,4.72,6,99.0,0,5562,1,110,3,0,2,1,,199.33,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,12197,4,4.0,1,5.06,,5.7,10,328.47,0,4965,1,4,2,0,1,1,,5.37,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,15170,4,3.0,1,4.94,,5.4,26,301.36,0,4965,1,4,2,0,1,1,,5.22,0,,,,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,19469,4,4.0,1,5.09,,5.43,14,280.5,0,4965,1,4,2,0,1,1,,5.8,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,21081,4,3.5,0,4.96,,5.54,25,311.78,0,4965,1,4,2,0,1,1,,5.15,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,23328,5,4.0,1,5.02,,5.74,9,322.21,0,4965,1,4,2,0,1,1,,5.3,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,50432,5,4.5,1,5.13,,5.78,6,437.96,0,4965,1,4,2,0,1,1,,5.17,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,51641,4,3.5,1,4.97,,5.04,16,228.36,0,4965,1,4,2,0,1,1,,5.85,0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,71576,4,4.0,0,5.04,,5.25,21,318.04,0,4965,1,4,2,0,1,1,,5.42,0,,,,0.0,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,78945,5,4.5,1,5.1,,5.34,18,339.94,0,4965,1,4,2,0,1,1,,5.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,80833,5,4.0,1,5.02,,5.43,3,302.4,0,4965,1,4,2,0,1,1,,5.47,0,,,,1.0,0.0,18.0,0.0,0.0,,0.0,0.0,,0.0,0.0,4.0,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,81591,4,3.0,0,3.76,,4.69,20,165.8,0,4965,1,4,2,0,1,1,,5.54,0,,,,,,,,,,,,,,,,,,,,,,,,,1,165.14,1
25565,2012-11-12 11:10:26,32,220,,,220,93282,5,4.0,0,4.51,0.3404,5.85,1,551.62,0,4965,1,4,2,0,1,1,,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,97038,4,4.0,1,4.8,,5.11,24,416.06,0,4965,1,4,2,0,1,1,,4.93,0,,,,,,,,,,,-1.0,,,-1.0,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,108637,4,3.5,1,4.88,,5.17,27,259.65,0,4965,1,4,2,0,1,1,,5.01,0,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,109598,5,4.0,1,5.15,,6.01,28,396.25,0,4965,1,4,2,0,1,1,,5.35,0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,113371,4,3.5,1,5.0,0.7735,5.42,2,296.14,0,4965,1,4,2,0,1,1,,5.43,0,,,,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,122895,5,4.5,0,4.75,,5.55,13,448.38,0,4965,1,4,2,0,1,1,,4.91,0,,,,0.0,0.0,21.0,0.0,0.0,20.0,,1.0,,1.0,0.0,20.0,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,123375,5,5.0,1,5.11,,6.18,22,412.93,0,4965,1,4,2,0,1,1,,5.65,0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,124255,5,4.5,1,5.11,,5.81,4,359.75,0,4965,1,4,2,0,1,1,,5.57,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,128632,4,4.5,1,4.98,,5.48,12,427.53,0,4965,1,4,2,0,1,1,,5.2,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,130541,5,4.5,1,5.16,,5.7,15,524.5,0,4965,1,4,2,0,1,1,,5.41,0,,,,,,,1.0,0.0,8.0,0.0,0.0,,1.0,0.0,59.0,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,131958,4,4.0,1,4.86,,5.34,7,307.61,0,4965,1,4,2,0,1,1,,4.99,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,139847,5,4.0,1,4.78,,5.78,8,377.48,0,4965,1,4,2,0,1,1,,4.94,0,,,,0.0,0.0,8.0,,,,0.0,0.0,9.0,-1.0,0.0,9.0,,,,,,,,,,0,,0
25565,2012-11-12 11:10:26,32,220,,,220,139966,5,4.5,1,5.06,,5.48,19,359.75,0,4965,1,4,2,0,1,1,,5.66,0,,,,,,,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,8.0,,,,,,,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,5648,3,2.0,0,0.69,0.0003,4.66,26,66.86,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,1.0,0.0,24.0,,,,,,,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,5874,4,4.0,1,1.61,0.0748,4.94,21,114.44,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,11756,4,5.0,0,2.08,0.0003,4.93,27,81.01,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,23.0,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,21118,4,4.0,1,1.61,,4.88,25,90.01,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,25319,3,5.0,0,2.08,,4.43,35,64.29,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,30165,4,4.0,1,1.95,0.1652,4.82,16,141.44,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,-1.0,0.0,19.0,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,31301,4,4.5,0,2.08,0.0943,4.64,24,186.45,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,1.0,,,1.0,,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,33474,4,4.5,0,1.1,0.0009,4.85,33,115.73,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,35918,0,4.0,0,1.1,0.0071,4.38,18,51.43,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,37614,4,4.0,1,2.08,0.1594,4.7,2,96.44,1,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,-1.0,0.0,22.0,-1.0,0.0,7.0,1.0,0.0,11.0,,,,0,,0
25599,2013-05-22 09:15:33,16,31,4.27,209.11,31,42982,4,4.0,0,0.0,0.0227,4.85,28,105.44,0,8490,1,0,1,0,1,0,,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0
